"cin","cout","title","deweyClass","itemtype"
"2010-05-20 16:37:00","2010-05-12 18:24:00","Objective C for dummies","005.117","acbk"
"2010-05-22 13:28:00","2010-05-12 18:24:00","Objective C for dummies","005.117","acbk"
"2010-05-23 11:05:00","2010-04-18 14:35:00","Objective C for dummies","005.117","acbk"
"2010-05-24 00:00:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-05-24 19:35:00","2010-05-03 12:55:00","Programming in Objective C 2 0","005.117","acbk"
"2010-05-24 19:35:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-05-25 19:33:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-05-26 10:15:00","2010-05-03 12:55:00","Programming in Objective C 2 0","005.117","acbk"
"2010-05-28 17:00:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-05-29 12:57:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-04 16:14:00","2010-06-04 15:12:00","Objective C for dummies","005.117","acbk"
"2010-06-09 15:31:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-06-10 12:13:00","2010-06-04 15:12:00","Objective C for dummies","005.117","acbk"
"2010-06-10 21:40:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-11 12:27:00","2010-05-24 10:50:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-11 18:45:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-06-12 13:38:00","2010-03-20 12:46:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-12 15:36:00","2010-05-11 18:11:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-14 10:13:00","2010-05-24 10:50:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-14 14:00:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-06-15 12:54:00","2010-05-25 10:05:00","Objective C for dummies","005.117","acbk"
"2010-06-15 14:56:00","2010-05-11 18:11:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-21 12:56:00","2010-06-01 17:41:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-21 15:14:00","2010-06-15 11:45:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-22 12:08:00","2010-06-01 17:41:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-22 12:24:00","2010-06-15 11:45:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-22 18:13:00","2010-06-14 15:54:00","Programming in Objective C 2 0","005.117","acbk"
"2010-06-26 12:14:00","2010-06-26 12:14:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-01 10:47:00","2010-06-14 15:54:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-06 13:12:00","2010-06-24 17:43:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-06 13:12:00","2010-06-24 17:43:00","Objective C for dummies","005.117","acbk"
"2010-07-07 13:12:00","2010-06-12 15:56:00","Objective C for dummies","005.117","acbk"
"2010-07-07 16:39:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-07-09 17:22:00","2010-05-28 16:59:00","Objective C for dummies","005.117","acbk"
"2010-07-10 19:33:00","2010-06-26 12:14:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-12 13:25:00","2010-06-26 12:14:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-12 13:44:00","2010-05-03 12:55:00","Objective C for dummies","005.117","acbk"
"2010-07-17 13:04:00","2010-07-01 14:07:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-18 16:18:00","2010-07-01 14:07:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-20 22:49:00","2010-06-24 17:43:00","Objective C for dummies","005.117","acbk"
"2010-07-29 11:41:00","2010-07-01 14:07:00","Programming in Objective C 2 0","005.117","acbk"
"2010-07-29 19:21:00","2010-05-22 12:27:00","Objective C for dummies","005.117","acbk"
"2010-08-04 11:21:00","2010-06-15 15:03:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-06 16:41:00","2010-06-15 15:03:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-09 15:04:00","2010-07-12 17:02:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-10 12:42:00","2010-07-12 17:02:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-16 10:51:00","2010-07-20 14:14:00","Programming in Objective C 2 0","005.117","acbk"
"2010-08-16 19:22:00","2010-07-20 14:13:00","Objective C for dummies","005.117","acbk"
"2010-08-18 20:32:00","2010-07-12 13:10:00","Objective C for dummies","005.117","acbk"
"2010-08-18 22:50:00","2010-08-12 13:34:00","Programming in Objective C 2 0","005.117","acbk"
