"cin","cout","title","deweyClass","itemtype"
"2010-02-01 19:36:00","2009-12-29 13:23:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2010-02-12 13:46:00","2010-02-05 12:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-02-14 15:03:00","2010-02-06 15:51:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2010-02-22 18:25:00","2009-12-26 16:31:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-03-04 16:13:00","2010-02-28 16:43:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-03-10 19:40:00","2010-01-28 10:12:00","Learn Perl in a weekend","005.133","acbk"
"2010-03-14 12:02:00","2010-02-28 16:43:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-03-16 13:41:00","2010-02-28 16:43:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-03-25 13:38:00","2009-12-26 16:31:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-03-29 11:34:00","2009-12-26 16:31:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-03-31 12:55:00","2010-03-18 11:28:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-04-01 10:41:00","2010-03-18 11:28:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-04-05 15:21:00","2010-03-17 15:31:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-04-08 11:37:00","2010-03-17 15:31:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-04-17 14:49:00","2010-02-16 13:11:00","Advanced Perl programming","005.133","acbk"
"2010-04-18 14:58:00","2010-03-29 15:08:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-04-20 14:30:00","2009-10-26 16:48:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-04-21 11:58:00","2010-03-29 15:08:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-05-06 00:00:00","2010-01-25 14:55:00","Advanced Perl programming","005.133","acbk"
"2010-05-06 13:12:00","2010-03-17 15:31:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-05-18 18:22:00","2010-05-04 12:31:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2010-05-22 17:05:00","2010-05-02 16:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-05-23 20:22:00","2010-05-02 16:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-05-25 12:56:00","2010-05-02 16:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-05-26 10:46:00","2010-03-12 16:00:00","Learning Perl objects references and modules","005.133","acbk"
"2010-05-27 17:39:00","2010-05-06 17:19:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-05-30 18:52:00","2010-02-16 13:11:00","Advanced Perl programming","005.133","acbk"
"2010-06-01 13:31:00","2010-02-16 13:11:00","Advanced Perl programming","005.133","acbk"
"2010-06-02 11:40:00","2009-12-05 17:13:00","Advanced Perl programming","005.133","acbk"
"2010-06-03 10:10:00","2009-12-05 17:13:00","Advanced Perl programming","005.133","acbk"
"2010-06-07 15:40:00","2010-05-02 16:05:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-06-21 15:11:00","2010-05-29 12:52:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-06-22 19:35:00","2010-05-29 12:52:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-07-01 10:46:00","2010-04-05 17:20:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-07-03 11:22:00","2010-05-29 12:51:00","Learning Perl objects references and modules","005.133","acbk"
"2010-07-03 15:47:00","2010-06-03 17:27:00","Advanced Perl programming","005.133","acbk"
"2010-08-04 19:54:00","2010-06-23 17:28:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-08-09 19:43:00","2010-06-10 18:16:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-09-18 13:19:00","2010-07-20 13:55:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-09-18 16:21:00","2010-08-12 11:10:00","Advanced Perl programming","005.133","acbk"
"2010-09-21 15:22:00","2010-08-09 12:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-09-22 10:44:00","2010-08-12 11:10:00","Advanced Perl programming","005.133","acbk"
"2010-09-22 17:43:00","2010-08-09 12:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-09-23 11:13:00","2010-08-09 12:39:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-09-28 11:48:00","2010-07-01 14:07:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-09-28 17:41:00","2010-08-10 18:09:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-10-02 18:31:00","2010-07-20 13:55:00","Learning Perl objects references and modules","005.133","acbk"
"2010-10-04 12:33:00","2010-07-20 13:55:00","Learning Perl objects references and modules","005.133","acbk"
"2010-10-06 19:43:00","2010-07-06 19:08:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2010-10-08 16:55:00","2010-09-29 18:47:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-10-09 13:42:00","2010-09-18 15:12:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-10-09 15:44:00","2010-08-10 18:09:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-10-10 15:22:00","2010-09-29 18:47:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-10-22 14:02:00","2010-09-23 17:03:00","Advanced Perl programming","005.133","acbk"
"2010-10-22 15:11:00","2010-10-02 13:44:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-10-25 12:46:00","2010-10-02 13:44:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-10-27 19:20:00","2010-10-06 19:45:00","Embedding Perl in HTML with Mason","005.133","acbk"
"2010-11-15 17:48:00","2010-10-01 16:02:00","Learning Perl objects references and modules","005.133","acbk"
"2010-11-17 18:45:00","2010-10-16 10:35:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-12-05 13:51:00","2010-10-16 10:35:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-12-05 18:08:00","2010-10-02 13:44:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-12-06 12:24:00","2010-10-16 10:35:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-12-06 12:42:00","2010-10-01 16:02:00","Learning Perl objects references and modules","005.133","acbk"
"2010-12-07 13:20:00","2010-10-02 13:44:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2010-12-14 15:27:00","2010-01-25 14:55:00","Advanced Perl programming","005.133","acbk"
"2010-12-17 16:34:00","2010-10-31 12:37:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2010-12-23 16:59:00","2010-12-06 16:06:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-12-26 14:41:00","2010-12-06 16:06:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2010-12-27 16:20:00","2010-11-06 10:53:00","Advanced Perl programming","005.133","acbk"
"2011-01-18 14:39:00","2010-12-07 15:34:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-01-20 14:01:00","2010-12-07 15:34:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-01-21 11:07:00","2010-12-07 15:34:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-02-10 17:22:00","2011-02-05 14:00:00","Advanced Perl programming","005.133","acbk"
"2011-02-18 19:09:00","2010-01-28 10:12:00","Learn Perl in a weekend","005.133","acbk"
"2011-02-19 11:03:00","2010-01-28 10:12:00","Learn Perl in a weekend","005.133","acbk"
"2011-02-22 21:27:00","2011-01-24 13:51:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-02-24 18:15:00","2010-12-23 11:37:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-03-19 16:17:00","2011-01-23 16:27:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-03-21 16:17:00","2010-07-20 13:55:00","Learning Perl objects references and modules","005.133","acbk"
"2011-03-22 18:15:00","2011-03-02 17:21:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-03-23 10:08:00","2011-01-23 16:27:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-03-24 10:47:00","2011-03-02 17:21:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-03-26 11:43:00","2011-01-31 19:55:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-04-01 21:17:00","2011-01-31 19:55:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-04-08 15:46:00","2011-02-23 16:51:00","Learn Perl in a weekend","005.133","acbk"
"2011-04-09 13:49:00","2011-02-27 17:45:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-04-19 09:56:00","2011-04-02 17:15:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-04-19 09:58:00","2011-03-08 19:23:00","Learning Perl objects references and modules","005.133","acbk"
"2011-04-19 17:36:00","2011-03-08 18:58:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2011-05-03 17:44:00","2011-04-29 13:53:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-05-06 21:30:00","2011-02-23 16:51:00","Learn Perl in a weekend","005.133","acbk"
"2011-05-08 09:42:00","2011-02-23 16:51:00","Learn Perl in a weekend","005.133","acbk"
"2011-05-13 17:20:00","2011-04-29 13:53:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-05-19 11:57:00","2011-04-06 12:19:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-05-28 13:25:00","2011-05-11 18:34:00","Learn Perl in a weekend","005.133","acbk"
"2011-05-31 11:21:00","2011-05-14 11:06:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-06-01 12:26:00","2011-05-14 11:06:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-06-01 19:31:00","2011-05-07 12:41:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-06-02 12:37:00","2011-05-07 12:41:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-06-07 13:26:00","2011-05-21 10:35:00","Learning Perl objects references and modules","005.133","acbk"
"2011-06-10 15:33:00","2011-04-28 16:30:00","Advanced Perl programming","005.133","acbk"
"2011-06-29 13:08:00","2011-04-27 15:52:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-06-30 11:49:00","2011-05-11 17:24:00","Learning Perl objects references and modules","005.133","acbk"
"2011-07-01 15:19:00","2011-06-03 16:09:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-07-25 16:20:00","2011-06-14 12:41:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-08-07 15:43:00","2011-06-14 12:41:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-08-08 10:49:00","2011-06-14 12:41:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-08-16 16:44:00","2011-08-05 16:20:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-09-06 19:28:00","2011-07-23 14:38:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-09-24 12:56:00","2011-08-16 16:10:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-10-05 18:08:00","2011-09-14 18:22:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-10-11 17:13:00","2011-10-01 16:30:00","Learning Perl objects references and modules","005.133","acbk"
"2011-10-21 16:59:00","2011-09-27 19:43:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2011-10-21 16:59:00","2011-09-27 19:42:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2011-10-22 16:09:00","2011-10-15 15:31:00","Learning Perl objects references and modules","005.133","acbk"
"2011-10-24 17:28:00","2011-10-03 12:47:00","Advanced Perl programming","005.133","acbk"
"2011-11-01 18:38:00","2011-10-10 18:23:00","Learning Perl objects references and modules","005.133","acbk"
"2011-11-07 11:45:00","2011-10-15 17:46:00","Advanced Perl programming","005.133","acbk"
"2011-12-03 13:39:00","2011-09-27 19:42:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-12-10 13:00:00","2011-10-08 17:17:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2011-12-30 15:55:00","2011-10-30 16:36:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2012-02-03 13:16:00","2012-01-09 17:35:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-02-11 11:26:00","2011-12-10 12:49:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-02-14 14:46:00","2012-01-27 17:01:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2012-03-12 14:26:00","2012-02-24 15:34:00","CGI programming 101 programming Perl for the World Wide Web","005.2762","acbk"
"2012-03-19 18:04:00","2012-02-25 15:04:00","Minimal Perl for UNIX and Linux people","005.71262","acbk"
"2012-04-10 14:36:00","2012-03-26 14:21:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-05-09 16:27:00","2012-02-10 17:00:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-06-16 11:16:00","2012-04-14 16:59:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-06-27 15:57:00","2012-06-09 12:08:00","Advanced Perl programming","005.133","acbk"
"2012-08-09 14:20:00","2012-05-31 13:10:00","Learning Perl objects references and modules","005.133","acbk"
"2012-08-18 17:23:00","2012-06-16 14:49:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-11-10 12:51:00","2012-08-18 17:53:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2012-12-07 17:29:00","2012-11-16 16:05:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2013-02-06 18:42:00","2012-12-05 19:35:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2013-02-06 18:42:00","2012-12-11 18:04:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2013-03-01 17:27:00","2013-02-11 18:59:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2013-03-31 16:40:00","2013-03-03 13:26:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2013-06-12 17:44:00","2013-05-20 18:01:00","Wicked cool Perl scripts useful Perl scripts that solve difficult problems","005.133","acbk"
"2013-08-16 12:59:00","2013-07-29 17:20:00","Sams teach yourself Perl in 24 hours","005.133","acbk"
"2013-09-21 12:27:00","2013-09-11 18:09:00","Advanced Perl programming","005.133","acbk"
