"cin","cout","title","deweyClass","itemtype"
"2011-12-13 16:26:00","2011-12-06 17:06:00","Learn Java for Android development","005.133","acbk"
"2011-12-22 16:38:00","2011-11-10 15:29:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2011-12-29 12:54:00","2011-12-27 15:38:00","Learn Java for Android development","005.133","acbk"
"2012-01-05 11:47:00","2011-12-19 14:36:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-01-15 13:45:00","2011-12-26 15:32:00","Learn Java for Android development","005.133","acbk"
"2012-01-21 17:28:00","2012-01-10 19:01:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-02-09 10:24:00","2012-01-04 17:15:00","Learn Java for Android development","005.133","acbk"
"2012-02-15 13:43:00","2012-01-24 11:04:00","Learn Java for Android development","005.133","acbk"
"2012-02-17 14:13:00","2012-02-11 12:17:00","Learn Java for Android development","005.133","acbk"
"2012-02-17 16:33:00","2011-12-30 17:17:00","Sams teach yourself Java 2 in 21 days","005.133","acbk"
"2012-02-21 11:49:00","2012-01-27 12:56:00","Learn Java for Android development","005.133","acbk"
"2012-02-22 17:52:00","2012-01-08 16:47:00","Instant wireless Java with J2ME","005.71262","acbk"
"2012-02-25 16:41:00","2012-02-08 15:35:00","Learn Java for Android development","005.133","acbk"
"2012-02-27 19:02:00","2012-02-06 12:29:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-03-07 11:58:00","2012-03-03 16:16:00","Extreme programming with Ant building and deploying Java applications with JSP EJB XSLT xDoclet and Junit","005.1","acbk"
"2012-03-19 13:16:00","2012-02-27 18:43:00","Learn Java for Android development","005.133","acbk"
"2012-03-21 16:25:00","2012-02-23 15:53:00","Learn Java for Android development","005.133","acbk"
"2012-04-02 16:32:00","2012-03-12 18:58:00","Sams teach yourself Java 6 in 21 days","005.133","acbk"
"2012-04-02 16:34:00","2012-03-12 18:58:00","Beginning programming with Java for dummies","005.133","acbk"
"2012-04-18 13:48:00","2012-04-01 15:35:00","Learn Java for Android development","005.133","acbk"
