"cin","cout","title","deweyClass","itemtype"
"2007-11-08 11:28:00","2007-10-16 19:15:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-08 12:02:00","2007-10-20 16:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-13 15:58:00","2007-10-27 11:04:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-14 11:42:00","2007-10-22 16:22:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-14 11:42:00","2007-10-22 16:23:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-17 14:39:00","2007-10-27 11:04:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-23 13:30:00","2007-10-29 13:04:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-24 11:20:00","2007-11-03 16:17:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-26 17:30:00","2007-10-29 13:04:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-26 17:50:00","2007-11-05 17:30:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-27 11:51:00","2007-11-03 16:17:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-11-27 15:34:00","2007-10-18 15:28:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-27 22:34:00","2007-11-05 17:30:00","Beginning Ruby on Rails","005.117","acbk"
"2007-11-28 11:20:00","2007-10-29 13:04:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-11-28 17:13:00","2007-10-18 15:28:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-01 14:30:00","2007-11-10 14:19:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-04 18:56:00","2007-11-15 12:55:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-04 18:56:00","2007-10-09 18:30:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-05 10:10:00","2007-11-15 17:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-06 15:51:00","2007-11-15 17:48:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-06 19:01:00","2007-11-10 14:19:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-10 11:58:00","2007-11-15 17:49:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-10 11:59:00","2007-10-09 18:30:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-10 12:25:00","2007-11-15 12:55:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-10 15:03:00","2007-11-15 17:48:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-11 15:39:00","2007-12-10 17:15:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-12 11:47:00","2007-10-19 11:48:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-12 16:25:00","2007-11-01 18:46:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-12 17:10:00","2007-12-10 17:15:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
"2007-12-14 10:40:00","2007-11-01 18:46:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-16 16:04:00","2007-12-05 15:05:00","Beginning Ruby on Rails","005.117","acbk"
"2007-12-17 17:21:00","2007-11-16 16:51:00","Beginning Ruby from novice to professional","005.133","acbk"
"2007-12-18 10:57:00","2007-11-10 14:19:00","Programming Ruby the pragmatic programmers guide","005.133","acbk"
